player_id,country_id,name,sex,hand,ht,year_of_birth
221312,BEL,Aurore Felsenhart,female,U,,1997
216010,ISR,Amit Miran,female,U,,2000
206865,KOR,Sukhee Ann,male,U,,2000
221158,CRO,Ayline Esina Samardzic,female,U,,2002
201325,AUS,Samantha Stosur,female,R,172.0,1984
216097,USA,Elizabeth Mandlik,female,U,,2001
209418,ROU,Diana Popescu,female,U,,1988
221499,CRO,Iva Zelic,female,U,,2001
223444,SLO,Jelena Kovacevic,female,U,,-1
206819,AUS,Daniel Groom,male,U,,1998
209262,AUS,Tristan Schoolkate,male,R,,2001
223095,AUT,Sonya Hopfensperger,female,U,,-1
214617,SRI,Nethmi Himashi Waduge,female,U,,1998
221368,ROU,Ioana Alexandra Negoitescu,female,U,,1999
216063,CHN,Tingting Pei,female,U,,2000
221182,ROU,Alexandra Iordache,female,R,,2003
209188,INA,Ari Fahresi,male,U,,-1
210455,CZE,Veronika Zavodska,female,L,,1993
221274,TUN,Hadir Kilani,female,U,,2001
210404,JPN,Mami Hasegawa,female,U,,1992
239420,POR,Maria Beatriz Teixeira,female,U,,-1
216086,SRB,Bojana Vuksan,female,R,,1999
222883,CAN,Elle Goranskaya,female,R,,-1
220615,GBR,Olivia Sonnekus Williams,female,U,,2000
215325,KOR,Seon Young Um,female,U,,1998
206695,GER,Sven Lemstra,male,U,,2001
220442,ARG,Florencia Sofia Galdo,female,U,,1997
202645,INA,Jessy Rompies,female,R,,1990
220015,USA,Taylor Dean,female,U,,2001
220058,GER,Valentina Likic,female,U,,2000
215341,TUR,Barbara Quagliardi,female,U,,2000
106269,USA,Austin Smith,female,U,,1993
202703,FRA,Constance Sibille,female,R,,1990
220035,ROU,Iulia Bianca Ilinca,female,U,,2001
213660,MAR,Lamyae Dad,female,R,,1998
124067,SUI,Vullnet Tashi,male,R,,1993
214471,KGZ,Alina Lazareva,female,U,,1996
215419,TUN,Mayssa Tebourbi,female,U,,2000
222179,CAN,Marina Blagojevic,female,U,,-1
132612,USA,Robbie Mudge,male,U,,1993
234504,IND,Yashika Venu,female,U,,-1
208659,FRA,Giovanni Mpetshi Perricard,male,R,,2003
220258,UKR,Viktoriya Petrenko,female,R,,2001
239485,POL,Ewa Samberger,female,U,,-1
222813,JPN,Satsuki Ito,female,U,,-1
239129,TUN,Lina Soussi,female,U,,-1
203317,FRA,Amandine Cazeaux,female,L,,1989
239456,FRA,Tiantsoa Sarah Rakotomanga Rajaonah,female,U,,-1
211893,USA,Kaitlyn Mccarthy,female,R,,1997
103946,BRA,Bruno Soares,male,R,180.0,1982
221454,ESP,Alba Rey Garcia,female,U,,2002
216077,AUS,Brooke Winley,female,U,,1999
221558,USA,Averie Bowen,female,L,,1996
201508,CZE,Petra Cetkovska,female,R,172.0,1985
205843,CAN,Sonya Latycheva,female,U,,1994
222712,RSA,Mikayla Faure,female,L,,-1
106388,HKG,Pak Long Yeung,male,R,,1995
221427,COL,Juliana Catalina Madrid Torres,female,R,,2001
211431,FRA,Wallis Vitis,female,U,,1995
105614,USA,Bradley Klahn,male,L,190.0,1990
202468,USA,Jessica Pegula,female,R,170.0,1994
220787,FIN,Saara Aerila,female,U,,1997
222963,USA,Brooke Thompson,female,U,,-1
214985,POL,Wiktoria Kulik,female,R,,1999
214411,GBR,Savannah Sills,female,R,,1997
132326,GBR,Matthew Chadwick,male,R,,1994
221207,LAT,Margarita Ignatjeva,female,R,,2001
221147,CAN,Alexandra Mikhailuk,female,U,,2001
222945,CAN,Kirsten Prelle,female,R,,-1
214107,ARG,Sofia Haydee Nicolini,female,U,,1998
220559,ITA,Giorgia Di Muzio,female,R,,2001
215473,SUI,Sina Zuger,female,U,,1999
201348,AUS,Casey Dellacqua,female,L,,1985
220675,USA,Carmen Corley,female,U,,2001
214502,ZIM,Nicole Dzenga,female,U,,1997
222601,ESP,Jessica Bouzas Maneiro,female,R,,2002
133177,SWE,Robin Thour,male,R,,1994
132052,USA,Christian Langmo,male,U,,1996
208597,HKG,Chak Lam Coleman Wong,male,R,,2004
242444,DEN,Olivia Thiemke,female,U,,-1
111574,USA,Jc Aragone,male,R,,1995
106255,USA,Shane Vinsant,male,R,,1993
213980,MAD,Sandra Andriamarosoa,female,R,,1992
221516,CZE,Aneta Kulhankova,female,R,,1998
201696,GER,Laura Siegemund,female,R,,1988
216019,CHN,Lin Ma,female,U,,1997
214123,SVK,Kristina Schmiedlova,female,R,,1997
123914,FRA,Clement Dorsemaine,male,R,,1990
206748,ITA,Giulio Zeppieri,male,L,,2001
209355,FRA,Timo Legout,male,R,,2002
221691,GBR,Jizel Matos Sequeira Fernandes,female,U,,2001
210086,ITA,Lorenzo Angelini,male,U,,2006
144915,BLR,Mikalai Haliak,male,R,,1998
222652,ARG,Sofia Magaly Sanchez,female,U,,-1
126098,USA,Collin Johns,male,U,,1993
221458,ESP,Silvia Martinez Jimenez,female,U,,2002
223013,JPN,Airi Ohashi,female,U,,-1
133857,FRA,Maxime Mora,male,U,,1997
223104,LVA,Alise Vindiga,female,U,,-1
220658,ITA,Lisa Vallone,female,U,,1993
206886,NED,Amadatus Admiraal,male,U,,2000
216117,EST,Saara Orav,female,U,,2002
105806,BIH,Mirza Basic,male,R,,1991
203520,ESP,Arabela Fernandez Rabener,female,U,,1990
214511,RUS,Anastasia Bursa,female,U,,1999
207129,TUR,Yanki Erel,male,L,,2000
215958,ITA,Anna Maria Battista,female,U,,1995
103876,POL,Tomasz Bednarek,male,R,,1981
205562,JPN,Naoko Eto,female,R,,1984
211684,POL,Magdalena Frech,female,R,,1997
239438,CZE,Julie Struplova,female,U,,-1
219865,SWE,Rebecca Ehn,female,U,,1999
239432,GER,Emily Castillo,female,U,,-1
215767,UKR,Kateryna Riabtseva,female,R,,1997
105111,ECU,Ivan Endara,male,U,,1988
211129,RSA,Shannon Cox,female,R,,1994
201412,BLR,Anastasia Yakimova,female,R,165.0,1986
125802,BLR,Ilya Ivashka,male,R,193.0,1994
239405,ESP,Lucia Conde Zalona,female,U,,-1
221352,RUS,Polina Kozyreva,female,U,,2001
110751,GER,Sebastian Fanselow,male,U,,1992
215494,IND,Sara Yadav,female,U,,2000
219441,ITA,Vittoria Avvantaggiati,female,R,,1996
206924,FRA,Edgar Jeanmougin,male,U,,1999
220474,BRA,Giulia Spicacci,female,U,,2000
220455,JPN,Ryoko Ikeda,female,U,,2003
200660,AUS,Thomas Bosancic,male,U,,2000
235159,FRA,Astrid Lew Yan Foon,female,U,,-1
221146,USA,Alyssa Tobita,female,R,,1996
201693,HUN,Timea Babos,female,R,179.0,1993
223148,CAN,Soline Hupin Marler,female,U,,-1
106120,ESP,Ricardo Ojeda Lara,male,R,,1993
105969,GBR,James Marsalek,male,U,,1992
126770,AUS,Harrison Lombe,male,U,,1995
133468,ARG,Luciano Agustin Fisicaro,male,U,,1995
223000,GRE,Maria Georgiadou,female,U,,-1
216079,CHN,Ran Meng,female,U,,1992
221195,GRE,Marianne Argyrokastriti,female,U,,2001
126625,FIN,Pyry Hyrkkonen,male,U,,1996
222906,NED,Noesjka Brink,female,U,,-1
205909,EGY,Ola Abou Zekry,female,R,,1987
216025,AUS,Ella Husrefovic,female,U,,2000
206075,JPN,Hiroko Kuwata,female,R,,1990
220976,ITA,Vickie Trocker,female,U,,2002
106254,AUS,Calum Puttergill,male,U,,1993
201512,ROU,Monica Niculescu,female,R,168.0,1987
214385,CHN,Yixuan Li,female,U,,1997
221779,SGP,Lerr Min Lim,female,U,,2004
220832,BRA,Debora Janjulio Braga De Souza,female,U,,2002
215647,GER,Lara Schmidt,female,R,,1999
216566,THA,Mananchaya Sawangkaew,female,U,,2002
201587,SRB,Bojana Jovanovski,female,R,175.0,1992
105173,FRA,Adrian Mannarino,male,L,183.0,1988
221769,DEN,Ida Hasselbalch,female,R,,2001
210815,GRE,Adreanna Christopoulou,female,U,,1993
220849,BOL,Sofia Velarde,female,U,,2003
104731,RSA,Kevin Anderson,male,R,203.0,1986
222610,BLR,Maryia Novikava,female,U,,-1
239475,CAN,Victoria Mboko,female,U,,-1
215299,TUR,Birdem Oz,female,U,,1999
239401,DOM,Andrea Brugal Pons,female,U,,-1
127777,CHN,Ze Gong,male,U,,1993
202419,POR,Barbara Luz,female,R,,1993
207139,THA,Palaphoom Kovapitukted,male,R,,1999
222311,GER,Sophie Julie Zehender,female,U,,-1
209915,GER,Mark Owen Endler,male,U,,2002
201540,FRA,Kristina Mladenovic,female,R,184.0,1993
210789,SVK,Dagmara Baskova,female,R,,1992
116986,CHN,Rong Ma,male,,,1984
126193,GBR,Mark Whitehouse,male,U,,1993
144751,CHN,Rigele Te,male,U,,1997
105160,ARG,Guillermo Duran,male,R,,1988
221037,IND,Vanshita Pathania,female,R,,2002
211515,COL,Daniela Lozano,female,U,,1991
219469,PER,Samantha Echevarria,female,U,,1996
223094,ITA,Cristina Pescucci,female,U,,-1
214259,RUS,Valeriya Denisenko,female,U,,1999
232447,SUI,Celine Naef,female,U,,-1
220841,IND,Humera Begum Shaik,female,U,,2001
127115,BRA,Gabriel Pascotto Tumasonis,male,L,,1996
221184,ROU,Paula Mihaela Onita,female,R,,2000
203360,USA,Lauren Herring,female,U,,1993
126689,LTU,Tadas Babelis,male,U,,1997
214467,CHN,Xiuyuan Li,female,U,,1998
201562,ESP,Silvia Soler Espinosa,female,R,,1987
134029,SVK,Michal Marko,male,R,,1996
204370,DEN,Julie Noe,female,R,,1996
105678,FRA,Axel Michon,male,L,,1990
215569,ROU,Gabriela Ana Maria Davidescu,female,U,,2000
105545,RUS,Mikhail Fufygin,male,U,,1990
211901,MDA,Aliona Bolsova,female,R,,1997
223060,USA,Brinlea La Barge,female,U,,-1
215404,CAN,Vanessa Wong,female,R,,1999
215128,ESP,Alexandra Alegre Ferre,female,U,,1999
213934,GER,Nora Niedmers,female,U,,1995
202580,ITA,Federica Di Sarra,female,R,,1990
222289,CAN,Sarah Maude Fortin,female,R,,2002
213965,JPN,Minami Akiyama,female,U,,1995
215358,MEX,Erandi Xanat Martinez Hernandez,female,U,,1998
215835,BRA,Pamela Wu,female,U,,1997
122079,BRA,Allan Gomes Oliveira,male,R,,1994
121896,HUN,Gabor Borsos,male,U,,1991
225853,ESP,Kateryna Bennasar Motilla,female,U,,-1
230875,GBR,Oriana Parkins Godwin,female,U,,-1
133068,CHN,Haitong Xia,male,U,,1996
221740,FRA,Helena Stevic,female,R,,2002
220286,ITA,Gloria Ceschi,female,U,,1998
126174,EGY,Youssef Hossam,male,R,,1998
220475,ITA,Lidia Mugelli,female,U,,1997
206325,ESP,Pedro Vives Marcos,male,R,,2001
207738,VEN,Brandon Perez,male,L,,2000
106228,ARG,Juan Ignacio Londero,male,R,,1993
211462,COL,Claudia Marcela Silva Aragon,female,U,,1990
214534,UZB,Komola Umarova,female,U,,1999
203553,JPN,Riko Sawayanagi,female,R,,1994
216351,USA,Shale Bouchard,female,U,,2001
127947,ITA,Domenico Scelzi,male,U,,-1
206339,ESP,Olga Parres Azcoitia,female,U,,1993
216134,RUS,Vlada Koval,female,R,,2001
200384,FRA,Hugo Gaston,male,L,,2000
123755,COL,Daniel Elahi Galan,male,R,191.0,1996
130457,SVK,Lukas Smolak,male,R,,1992
239176,LVA,Amelija Matjunina,female,U,,-1
216267,BUL,Rozalina Youseva,female,U,,2001
211880,AUS,Priscilla Hon,female,R,,1998
205855,BEL,Elyne Boeykens,female,U,,1991
220756,TUR,Neslihan Demirci,female,U,,2001
106165,ECU,Diego Hidalgo,male,U,,1993
222939,RUS,Olga Evstigneeva,female,U,,-1
105452,ITA,Francesco Vilardo,male,R,,1990
219920,USA,Sanyukta Gawande,female,R,,2001
111180,THA,Nattan Benjasupawan,male,U,,1994
123851,ITA,Davide Galoppini,male,R,,1994
106389,ROU,Andrei Stefan Apostol,male,R,,1995
223334,NED,Florentine Dekkers,female,U,,-1
200372,CRO,Alen Rogic Hadzalic,male,R,,1997
211835,ARG,Macarena Asensos,female,U,,1994
103811,SWE,Andreas Siljestrom,male,R,,1981
206930,ITA,Luca Mainetti,male,U,,1995
222614,EGY,Nathalie Mokhtar,female,U,,-1
215008,CHN,Siyu Chen,female,U,,1995
222096,USA,Isabelle Kouzmanov,female,U,,-1
230877,EGY,Nancy Sherif Elghamry,female,U,,-1
237454,ARG,Luciana Moyano,female,U,,-1
234499,IND,Sudipta Kumar,female,U,,-1
236989,NED,Vanja Gudelj,female,U,,-1
215756,SVK,Eva Kolarovska,female,U,,-1
214181,RUS,Anastasia Gasanova,female,U,,1999
202620,RUS,Yuliya Kalabina,female,R,,1990
221585,USA,Lilian Poling,female,U,,1998
239451,RUS,Anastasia Uspenskaia,female,U,,-1
106381,UZB,Temur Ismailov,male,R,,1995
138688,SRB,Milan Drinic,male,R,,1997
204438,GBR,Sabrina Bamburac,female,R,,1993
105621,KOR,Min Kyu Song,male,U,,1990
214751,CZE,Barbora Miklova,female,R,,1998
109054,GER,Daniel Masur,male,R,,1994
238194,ISR,Talya Barad Itzhaki,female,U,,-1
209130,AUT,Benedikt Emesz,male,R,,2001
220571,FIN,Liisa Vehvilainen,female,U,,2001
213616,IND,Angella Raman,female,R,,1998
219927,TUR,Gozde Turhan,female,U,,2001
216153,USA,Amanda Anisimova,female,R,,2001
219767,KOR,Na Young Lee,female,U,,1995
215748,USA,Alyssa Mayo,female,R,,2000
237467,NLD,Danique Havermans,female,U,,-1
207788,THA,Thanapet Chanta,male,U,,1999
105954,HUN,Peter Nagy,male,U,,1992
200465,NED,Sem Verbeek,male,L,,1994
222250,INA,Nur Rosida Mega Hadiati,female,R,,-1
105026,JPN,Takuto Niki,male,U,,1987
106325,QAT,Jabor Al Mutawa,male,U,,1994
133715,MEX,Mauricio Rivera Caballero,male,R,,1997
222183,BLR,Hanna Vinahradava,female,U,,-1
205796,CHN,Chun Yan He,female,L,,1983
106307,SVK,Patrik Fabian,male,L,,1994
110571,THA,Phassawit Burapharitta,male,U,,1992
222116,KOR,Jeong Yeon Choi,female,U,,-1
222675,GBR,Amarni Banks,female,R,,-1
106072,RUS,Alexey Vatutin,male,R,,1992
220839,ECU,Carolina Alvarez,female,L,,2000
131912,FRA,Ronan Joncour,male,L,,1997
202210,ROU,Edris Fetisleam,male,U,,1999
222670,RUS,Valeriia Ivanovskaia,female,U,,-1
106050,CZE,Libor Salaba,male,R,,1992
238201,NGA,Oluchukwu Jennifer Nkili,female,U,,-1
214766,RUS,Margarita Skryabina,female,U,,2000
221789,USA,Alexis Blokhina,female,L,,2004
223263,GER,Maxima Reule,female,U,,-1
221885,CHN,Fangran Tian,female,R,,2003
125797,FRA,Arthur Surreaux,male,R,,1987
126125,FRA,Maxime Janvier,male,R,,1996
207686,RUS,Alexander Shevchenko,male,U,,2001
216029,NED,Laura Rijkers,female,U,,1999
221448,USA,Audrey Boch Collins,female,U,,2001
214733,JPN,Suzuho Oshino,female,U,,1996
132739,ESP,Bruno Mardones,male,R,,1995
222344,POR,Alexandra Silva,female,U,,-1
221934,SRB,Mija Ljubic,female,R,,2000
206351,JPN,Rio Kitagawa,female,U,,1993
221657,ITA,Camilla Zanolini,female,U,,2003
222569,ROU,Andreea Scurtu,female,U,,-1
201465,BEL,Kirsten Flipkens,female,R,165.0,1986
221714,ROU,Stefana Lazar,female,U,,2002
214995,RUS,Sofya Golubovskaya,female,R,,2000
222843,USA,Emma Shelton,female,U,,-1
200642,MAR,Anas Chakrouni,male,U,,1999
211562,MNE,Vladica Babic,female,U,,1995
221596,FRA,Emma Aucagne,female,U,,2003
202126,FRA,Jaimee Floyd Angele,male,U,,2000
211363,KOR,Sol Hee Sim,female,R,,1997
201699,ITA,Martina Caregaro,female,R,,1992
223211,GER,Martina Markov,female,U,,-1
207518,ITA,Lorenzo Musetti,male,R,185.0,2002
215272,CHN,Zhuoma Ni Ma,female,U,,2000
221100,USA,Charlotte Chavatipon,female,U,,2002
221124,JPN,Himeno Sakatsume,female,U,,2001
220351,BRA,Luiza Fullana,female,U,,2001
144865,KOR,Eun Chong Shin,male,U,,1996
222423,GER,Pia Schwarz,female,R,,-1
221877,KAZ,Zhanel Rustemova,female,U,,2004
222641,CHI,Martina Macarena Torrales Tebes,female,R,,-1
206869,ESP,Alvar Gutierrez Medina,male,U,,1997
214243,IND,Mahrukh Kokni,female,R,,1997
126808,CZE,Filip Dolezel,male,U,,1993
210751,GER,Hanna Landener,female,R,,1994
126100,CZE,Michal Bisko,male,U,,1994
222669,LAT,Patricija Spaka,female,L,,2002
222890,POL,Karina Gustowska,female,U,,-1
222514,PAR,Lujan Alegre,female,U,,-1
214849,USA,Maegan Manasse,female,U,,1995
213722,POR,Sofia Sualehe,female,U,,1998
238200,ISR,Chen Ezra,female,U,,-1
222764,POR,Catarina Marcko Ferreira,female,U,,-1
211918,LAT,Anastasija Homutova,female,U,,1996
221264,JPN,Chie Kezuka,female,R,,2000
123774,CZE,David Simunek,male,U,,1993
201614,FRA,Caroline Garcia,female,R,177.0,1993
200290,FRA,Valentin Sansonetti,male,U,,1995
203507,ITA,Giorgia Marchetti,female,R,,1995
214000,TUR,Inci Ogut,female,U,,1999
214804,RUS,Evgeniya Levashova,female,R,,1999
221867,AUS,Evana Bowell,female,U,,1999
202453,CHN,Saisai Zheng,female,R,170.0,1994
211489,ARG,Maria Agustina De Carli,female,R,,1996
126178,PER,Pedro Iamachkine,male,U,,1996
216240,AUS,Anne Marie Medcalf,female,U,,1998
144817,SUI,Marc Andrea Huesler,male,L,,1996
214049,BUL,Nevena Georgieva,female,U,,1998
215053,BEL,Dorien Cuypers,female,U,,1997
221685,AUT,Lara Kaiser,female,U,,2001
125804,AUS,Brandon Walkin,male,R,,1994
222167,GRE,Rafailia Nikoletta Fulop,female,U,,-1
220268,BLR,Eva Alexandrova,female,U,,1999
206421,ITA,Giuliano Benedetti,male,U,,1998
215587,ARG,Azul Agustina Pedemonti,female,U,,2000
223343,SRB,Nikol Palecek,female,U,,-1
238199,ISR,Daniel Goldstein,female,U,,-1
215709,CHN,Xiaoxi Zhao,female,R,,2001
211346,GER,Jil Nora Engelmann,female,R,,1993
222078,CRC,Ericka Chavarria,female,R,,-1
214429,UKR,Diana Bakuta,female,U,,1999
201662,CZE,Karolina Pliskova,female,R,184.0,1992
207505,ESP,Mario Mansilla Diez,male,U,,2002
211519,CAN,Wendy Qi Wen Zhang,female,U,,1995
222721,BRA,Thamyrys Nicolle Costa Araujo,female,U,,-1
223376,CZE,Petra Cizinska,female,U,,-1
215193,CRO,Anda Karanusic,female,U,,2000
206375,TUN,Sonia Daggou,female,R,,1993
144958,MAR,Simohamed Hirs,male,U,,1997
201366,CZE,Barbora Zahlavova Strycova,female,R,164.0,1986
200067,SUI,Patty Schnyder,female,L,168.0,1978
207233,BIH,Nemanja Malesevic,male,U,,2001
215137,CHN,Yifei Yang,female,U,,1997
206716,NOR,Lukas Hellum Lilleengen,male,U,,2000
126129,GBR,Billy Harris,male,U,,1995
220706,RUS,Viktoriya Lavrentyeva,female,R,,1995
220634,GBR,Martina Paladini Jennings,female,U,,2000
221481,JPN,Utaka Kishigami,female,U,,1996
201597,JPN,Kurumi Nara,female,R,155.0,1992
206471,ROU,Matei Adrian Georgescu,male,U,,2001
222226,ISR,Stefani Sandoiu Shtein,female,U,,-1
215905,SRB,Bojana Markovic,female,R,,1999
214463,ISR,Yuval Keren,female,U,,1999
211388,USA,Sydney Campbell,female,U,,1995
222586,UKR,Kateryna Rublevska,female,U,,-1
234492,IND,Malikaa Marathe,female,U,,-1
219872,UZB,Milana Maslenkova,female,U,,2001
105065,USA,Tim Smyczek,male,R,175.0,1988
221569,CRO,Lucija Faj,female,R,,2001
126773,ITA,Roberto Affonso Neto,male,R,,1994
221598,EGY,Norhan Hesham,female,U,,2002
222860,USA,Vivian Ovrootsky,female,U,,-1
216093,ESP,Cristina Moll Alles,female,U,,2000
221469,ITA,Beatrice Ricci,female,U,,2003
200589,USA,Sam Riffice,male,U,,1999
215567,BUL,Mihaela Kaftanova,female,U,,1999
221989,CAN,Valery Senka,female,U,,-1
106230,GBR,Oliver Hudson,male,R,,1993
202168,CHN,Ye Cong Mo,male,U,,2000
215898,GER,Jule Niemeier,female,R,178.0,1999
202639,JPN,Akiko Omae,female,R,,1993
222218,RUS,Daria Kononchuk,female,U,,-1
144656,FRA,Corentin Denolly,male,L,,1997
236973,ARG,Lucia Soratti,female,U,,-1
215388,FRA,Sandra Bozinovic,female,U,,1999
124063,URU,Santiago Maresca,male,U,,1994
221248,KOR,Hwui Won Wi,female,U,,2002
201617,CRO,Ana Vrljic,female,R,,1984
126764,RUS,Mikhail Galyamov,male,U,,1995
220270,SVK,Timea Pavlickova,female,U,,1999
205984,GER,Linda Prenkovic,female,R,,1992
209869,CRC,Rodrigo Crespo Piedra,male,R,,2001
104781,JPN,Yuichi Ito,male,R,,1986
124079,ESP,Pedro Martinez,male,R,,1997
111774,USA,Roy Lederman,male,U,,1995
220757,BUL,Lia Karatancheva,female,U,,2003
215474,TUN,Ferdaous Bahri,female,R,,2001
111576,IND,Sumit Nagal,male,R,,1997
214867,ALG,Hanine Boudjadi,female,U,,1999
215035,UKR,Dayana Yastremska,female,R,175.0,2000
211941,AUS,Zoe Hives,female,U,,1996
206470,ROU,Cezar Cretu,male,U,,2001
220484,ROU,Alessia Beatrice Ciuca,female,U,,2001
222284,ITA,Gaia Di Paolo,female,U,,2002
123852,ITA,Lorenzo Di Maro,male,U,,1992
133975,GER,Benjamin Hassan,male,R,,1995
234221,IND,Jagmeet Kaur Grewal,female,U,,-1
216071,BEL,Lynn Janssens,female,U,,1997
213858,POR,Sara Neto,female,U,,1989
106053,RUS,Philip Davydenko,male,U,,1992
105118,FRA,Dorian Descloix,male,R,193.0,1988
222387,PER,Lara Manzur,female,U,,-1
214404,ITA,Michela Verpelli,female,U,,1994
222063,ESP,Ana Lardies Vilarrubi,female,U,,-1
221762,AUS,Olivia Ley,female,R,,1997
106148,ESP,Roberto Carballes Baena,male,R,183.0,1993
213721,POR,Ines Murta,female,U,,1997
105379,SLO,Aljaz Bedene,male,R,181.0,1989
203432,IND,Rashmi Teltumbde,female,R,,1992
111578,USA,Stefan Kozlov,male,R,,1998
241001,CZE,Tereza Krahulikova,female,U,,-1
214157,BRA,Lara Isis Teodoro De Oliveira,female,R,,1998
208931,USA,Toby Alex Kodat,male,R,178.0,2003
122049,USA,Christopher G Haworth,male,U,,1993
221879,KAZ,Stefanya Shalakhova,female,U,,2004
215406,USA,Teresia Londol,female,U,,1999
215047,CHN,Mi Zhuoma You,female,R,,1999
214818,AUT,Mira Antonitsch,female,U,,1998
202096,ISR,Yair Sarouk,male,U,,2001
221933,MEX,Marian Gomez Pezuela Cano,female,U,,2001
105426,AUT,Michael Linzer,male,R,,1989
222550,NED,Min Chae Kim,female,U,,-1
214172,FIN,Roosa Timonen,female,U,,1997
111190,CHN,Zhizhen Zhang,male,R,193.0,1996
104591,PHI,Patrick Tierro,male,U,,1985
105251,RSA,Keith Patrick Crowley,male,R,,1988
215722,POL,Klara Silka,female,U,,1999
211329,CRO,Tena Lukas,female,U,,1995
111506,FRA,Maxime Hamou,male,R,,1995
219968,MDA,Mariami Akhalaia,female,U,,2001
213562,USA,Ty Ana Williams,female,R,,1997
233727,RSA,Leigh Van Zyl,female,U,,-1
239386,USA,Olivia Lincer,female,U,,-1
201468,KAZ,Yaroslava Shvedova,female,R,180.0,1987
221081,JPN,Chiaki Takamatsu,female,U,,1996
221292,ARM,Narine Sargsyan,female,U,,2002
216132,ROU,Anamaria Kiszner Luca,female,U,,2001
222326,GER,Tea Lukic,female,U,,-1
212045,IRL,Sinead Lohan,female,U,,1995
220797,TUR,Miray Konar,female,U,,2003
221465,ITA,Sofia Rocchetti,female,R,,2002
220732,NED,Lexie Stevens,female,R,,1999
200482,NOR,Rana Roop Singh Bhullar,male,R,,1997
221649,GBR,Elisa Van Meeteren,female,U,,2001
222408,USA,Maria Santilli,female,U,,-1
220703,GRE,Eleni Kampantai,female,U,,2000
105551,TUR,Anil Yuksel,male,L,,1990
220547,UKR,Mariia Antoniuk,female,U,,1997
216189,ITA,Isabella Tcherkes Zade,female,L,,2000
221078,THA,Tanuchaporn Yongmod,female,U,,1999
216219,ECU,Maria Gomez,female,R,,1987
220588,TUR,Beyda Baykal,female,R,,2003
215364,FRA,Catherine Roche,female,U,,2000
105601,CHI,Cristobal Saavedra Corvalan,male,R,,1990
221173,NZL,Valentina Ivanov,female,U,,2001
216388,TUR,Aylin Abdioglu,female,U,,2000
219295,GER,Rachel Zipfel,female,U,,1999
221129,JPN,Chiho Mushika,female,U,,2001
221470,CYP,Lygia Christodoulou,female,R,,1996
208843,SUI,Jerome Kym,male,,,2003
221395,RUS,Ekaterina Reyngold,female,U,,2001
202354,AUS,Matthew Dellavedova,male,U,,2000
222320,SRB,Nikoleta Stankovic,female,R,,-1
105591,AUS,Matt Reid,male,R,,1990
221289,PAR,Paulina Franco Martinessi,female,U,,2004
209226,PAR,Adolfo Daniel Vallejo,male,R,,-1
206070,UKR,Sofiya Kovalets,female,R,,1994
201615,UKR,Lesia Tsurenko,female,R,174.0,1989
106288,FRA,Mathias Bourgue,male,R,,1994
200516,USA,Patrick Kypson,male,R,,1999
202102,POL,Filip Ambrozy,male,R,,2000
222340,NED,Reza Timmerman,female,U,,-1
214298,USA,Andie K Daniell,female,U,,1997
219597,HKG,Wing Kiu Jacqueline Lam,female,R,,2000
215114,ITA,Teodora Djordjevic,female,R,,1995
220282,USA,Andrea Duva,female,R,,1994
221599,IRL,Juliana Carton,female,U,,2003
201701,TUR,Basak Eraydin,female,R,,1994
126917,RSA,Ruben Alberts,male,U,,1996
218172,SUI,Martina Gaemperle,female,R,,1990
200267,BEL,Zizou Bergs,male,R,,1999
201613,RUS,Arina Rodionova,female,R,,1989
144726,TPE,Shao Fan Liu,male,U,,1997
239434,ESP,Rocio Martinez Azcarraga,female,U,,-1
216348,RUS,Anastasia Abramyan,female,R,,1999
213792,RUS,Sofia Smagina,female,U,,1997
223407,GRE,Ellie Logotheti,female,U,,-1
207172,GBR,Connor Thomson,male,U,,2001
105853,MEX,Tigre Hank,male,U,,1991
206928,ITA,Michael Kerschbaumer,male,U,,1997
105102,POR,Goncalo Falcao,male,R,,1988
104527,SUI,Stan Wawrinka,male,R,183.0,1985
144650,GBR,Rhett Purcell,male,R,,1996
211095,USA,Bernarda Pera,female,L,,1994
202484,USA,Nicole Gibbs,female,R,,1993
215229,USA,Katelyn Stokes,female,U,,1992
215111,SUI,Joanne Zuger,female,U,,2000
202596,ROU,Mihaela Buzarnescu,female,L,,1988
216320,JPN,Ange Oby Kajuru,female,U,,2002
206331,CAN,Sebastien Collard,male,U,,2001
201531,COL,Mariana Duque Marino,female,R,,1989
222159,USA,Katya Townsend,female,R,,2000
106410,PER,Jorge Brian Panta Herreros,male,U,,1995
220279,TUR,Tuana Tinaztepe,female,U,,2002
200002,CRO,Mirjana Lucic,female,R,,1982
230884,ITA,Ottavia Massetti,female,U,,-1
222504,ROU,Daria Maria Munteanu,female,R,,-1
105747,EGY,Karim Mohamed Maamoun,male,R,,1991
104972,CHI,Mauricio Alvarez Guzman,male,R,,1987
222494,USA,Sierra Stone,female,U,,-1
241737,EGY,Yasmine Alaaeldin,female,U,,-1
206906,BEL,Theo Vandeweghe,male,R,,2000
104117,ECU,Giovanni Lapentti,male,R,193.0,1983
206877,SLO,Klemen Nikolas,male,R,,1998
239172,LTU,Emilija Tverijonaite,female,U,,-1
214147,SLO,Pia Brglez,female,U,,1996
131911,FRA,Lucas Poullain,male,U,,1995
220796,GBR,Emily Morton,female,U,,1998
220585,RUS,Anastasia Kuprina,female,U,,1995
215622,ESP,Silvia Bordes Caselles,female,R,,1999
